location_id,city,state,season_year,crop_label,confidence_label,data_quality_flag,sensor_nitrogen,sensor_phosphorus,sensor_potassium,sensor_temperature,sensor_moisture,sensor_ec,sensor_ph,weather_temp_mean,weather_humidity_mean,weather_rainfall_mm,weather_sunshine_hrs,weather_wind_speed,lat,lon,altitude_m,organic_carbon_pct,irrigation_available,moisture_deficit,ec_stress_flag,month_sin,month_cos,soil_drainage_ordinal,drainage_class_encoded,agro_zone_encoded,soil_type_Alluvial,soil_type_Black (Regur),soil_type_Clay,soil_type_Laterite,soil_type_Red,soil_type_Sandy,soil_texture_Clay,soil_texture_Clay Loam,soil_texture_Gravelly Loam,soil_texture_Heavy Clay,soil_texture_Sand,soil_texture_Sandy Loam,soil_texture_Silt Loam,soil_texture_Silty Clay,is_season_Kharif,is_season_Rabi,is_season_Zaid,crop_label_encoded
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,164.15,55.45,240.93,29.3,55.0,666.0,6.5,30.3,78.4,83.9,4.4,9.4,21.1458,79.0882,310,0.71,1,46.61,0,-1.0,-1.8369701987210297e-16,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,155.73,117.73,191.35,23.4,53.6,1167.0,7.5,26.3,81.8,324.9,6.0,15.7,21.1458,79.0882,310,0.71,1,21.11,0,-1.0,-1.8369701987210297e-16,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Rice,high,clean,148.72,63.91,107.39,29.3,51.1,1068.0,6.7,31.2,82.8,257.6,4.4,17.9,21.1458,79.0882,310,0.71,1,25.339999999999996,0,-0.8660254037844385,-0.5000000000000004,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17
MH-VID-01,Nagpur,Maharashtra,2025,Pigeonpea (Tur),uncertain,clean,54.48,73.57,137.11,26.1,52.5,1079.0,7.9,27.3,70.0,323.5,5.7,10.7,21.1458,79.0882,310,0.71,1,20.15,0,-0.4999999999999997,-0.8660254037844388,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,100.56,124.59,138.87,25.9,63.0,898.0,6.5,27.9,67.4,283.3,5.7,11.4,21.1458,79.0882,310,0.71,1,34.67,0,-0.8660254037844386,0.5000000000000001,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,137.68,57.34,139.27,30.1,66.7,1074.0,7.5,30.6,73.3,324.6,6.8,14.8,21.1458,79.0882,310,0.71,1,34.24,0,1.2246467991473532e-16,-1.0,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,149.2,106.66,97.88,24.4,61.8,1187.0,7.6,27.9,72.4,120.3,6.9,9.6,21.1458,79.0882,310,0.71,1,49.769999999999996,0,-1.0,-1.8369701987210297e-16,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Cotton,uncertain,clean,118.51,69.1,163.98,30.2,63.6,941.0,7.4,30.9,75.0,263.0,4.6,12.8,21.1458,79.0882,310,0.71,1,37.3,0,-1.0,-1.8369701987210297e-16,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
MH-VID-01,Nagpur,Maharashtra,2025,Pigeonpea (Tur),uncertain,clean,39.21,43.29,119.24,25.9,53.1,1111.0,7.5,27.6,69.8,260.1,5.8,17.9,21.1458,79.0882,310,0.71,1,27.089999999999996,0,1.2246467991473532e-16,-1.0,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,103.15,98.87,193.47,29.2,64.6,958.0,7.2,28.0,84.6,335.3,6.0,10.5,21.1458,79.0882,310,0.71,1,31.069999999999993,0,1.2246467991473532e-16,-1.0,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Sugarcane,high,clean,123.5,97.27,196.03,23.9,64.3,1075.0,6.9,27.3,87.7,307.7,6.4,11.3,21.1458,79.0882,310,0.71,1,33.53,0,-1.0,-1.8369701987210297e-16,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21
MH-VID-01,Nagpur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,44.27,50.79,114.72,21.0,46.4,2126.0,6.8,22.6,59.3,25.5,7.3,5.7,21.1458,79.0882,310,0.71,1,43.85,0,0.8660254037844386,0.5000000000000001,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-VID-01,Nagpur,Maharashtra,2025,Wheat,uncertain,clean,120.55,80.87,116.59,14.9,50.6,2020.0,7.2,16.7,52.9,28.4,8.5,7.1,21.1458,79.0882,310,0.71,1,47.760000000000005,0,-2.4492935982947064e-16,1.0,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25
MH-VID-01,Nagpur,Maharashtra,2025,Grape,uncertain,clean,98.09,101.3,177.69,12.4,45.0,1880.0,6.7,15.1,45.9,15.7,8.3,8.3,21.1458,79.0882,310,0.71,1,43.43,0,0.49999999999999994,0.8660254037844387,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
MH-VID-01,Nagpur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,39.09,36.35,110.72,16.9,48.9,2036.0,7.5,18.8,40.8,29.8,7.9,10.3,21.1458,79.0882,310,0.71,1,45.92,0,-0.5000000000000004,0.8660254037844384,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-VID-01,Nagpur,Maharashtra,2025,Wheat,uncertain,clean,86.02,86.61,127.72,22.1,52.8,1774.0,6.6,23.6,53.7,18.2,7.6,10.8,21.1458,79.0882,310,0.71,1,50.98,0,0.8660254037844386,0.5000000000000001,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25
MH-VID-01,Nagpur,Maharashtra,2025,Linseed,uncertain,clean,53.94,36.45,86.26,22.2,53.7,1481.0,7.0,25.1,43.4,21.5,8.6,7.5,21.1458,79.0882,310,0.71,1,51.550000000000004,0,-0.5000000000000004,0.8660254037844384,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11
MH-VID-01,Nagpur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,42.69,66.02,114.54,22.7,57.7,2156.0,7.5,24.2,35.2,3.4,9.5,7.4,21.1458,79.0882,310,0.71,1,57.36,0,-2.4492935982947064e-16,1.0,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-VID-01,Nagpur,Maharashtra,2025,Chickpea (Gram),uncertain,clean,44.26,55.47,141.33,17.9,53.6,1790.0,7.6,19.3,46.1,21.5,8.4,6.1,21.1458,79.0882,310,0.71,1,51.45,0,0.8660254037844386,0.5000000000000001,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
MH-VID-01,Nagpur,Maharashtra,2025,Brinjal,uncertain,clean,132.09,67.09,128.58,35.8,45.0,1293.0,7.1,39.7,25.3,7.9,9.2,11.3,21.1458,79.0882,310,0.71,1,44.21,0,1.0,6.123233995736766e-17,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-VID-01,Nagpur,Maharashtra,2025,Brinjal,uncertain,clean,73.49,78.97,125.22,32.2,51.2,1281.0,6.8,34.4,29.6,19.0,10.2,10.2,21.1458,79.0882,310,0.71,1,49.300000000000004,0,0.49999999999999994,-0.8660254037844387,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-VID-01,Nagpur,Maharashtra,2025,Brinjal,uncertain,clean,143.44,75.41,154.06,29.1,49.9,1684.0,7.2,31.8,35.4,16.8,8.5,10.2,21.1458,79.0882,310,0.71,1,48.22,0,1.0,6.123233995736766e-17,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-VID-01,Nagpur,Maharashtra,2025,Brinjal,uncertain,clean,154.71,75.41,170.49,30.9,51.7,1563.0,7.3,34.3,35.4,0.9,9.7,8.8,21.1458,79.0882,310,0.71,1,51.61,0,1.0,6.123233995736766e-17,6,3,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2023,Pigeonpea (Tur),high,clean,46.63,55.74,137.91,28.2,62.8,862.0,7.5,29.1,89.5,268.0,4.0,15.7,20.932,77.7523,343,0.42,0,36.0,0,1.2246467991473532e-16,-1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
MH-VID-02,Amravati,Maharashtra,2023,Soybean,high,clean,79.16,45.14,47.75,26.8,63.7,955.0,6.2,29.5,83.2,135.3,6.2,13.2,20.932,77.7523,343,0.42,0,50.17,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2023,Cotton,high,clean,160.33,72.18,157.88,25.6,62.9,830.0,7.4,28.1,69.1,277.2,5.9,14.2,20.932,77.7523,343,0.42,0,35.18,0,-0.8660254037844385,-0.5000000000000004,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
MH-VID-02,Amravati,Maharashtra,2023,Cotton,high,clean,145.8,85.56,182.17,26.9,58.6,1084.0,7.8,28.2,83.5,179.9,4.1,10.2,20.932,77.7523,343,0.42,0,40.61,0,1.2246467991473532e-16,-1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
MH-VID-02,Amravati,Maharashtra,2023,Soybean,high,clean,96.94,49.64,88.32,28.8,61.5,1198.0,6.7,30.0,76.4,339.2,4.6,17.6,20.932,77.7523,343,0.42,0,27.58,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2023,Maize,uncertain,clean,146.45,64.79,162.47,28.0,57.9,805.0,7.3,31.4,69.9,176.5,4.6,15.9,20.932,77.7523,343,0.42,0,40.25,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
MH-VID-02,Amravati,Maharashtra,2023,Cotton,high,clean,129.63,69.04,147.73,22.1,50.4,1215.0,7.1,26.7,67.1,106.7,6.3,11.5,20.932,77.7523,343,0.42,0,39.73,0,-1.0,-1.8369701987210297e-16,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
MH-VID-02,Amravati,Maharashtra,2023,Jowar (Kharif),high,clean,86.51,46.01,91.34,25.8,52.5,964.0,7.2,29.3,83.5,259.8,6.6,17.8,20.932,77.7523,343,0.42,0,26.519999999999996,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
MH-VID-02,Amravati,Maharashtra,2023,Soybean,high,clean,91.95,50.82,113.53,27.7,74.0,679.0,6.5,31.4,78.1,317.9,6.3,13.2,20.932,77.7523,343,0.42,0,42.21,0,-0.8660254037844385,-0.5000000000000004,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2023,Cotton,high,clean,82.79,41.44,150.61,26.0,53.4,860.0,7.5,28.0,83.5,90.0,5.9,10.1,20.932,77.7523,343,0.42,0,44.4,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
MH-VID-02,Amravati,Maharashtra,2023,Jowar (Kharif),high,clean,108.24,36.9,119.54,24.9,57.6,1230.0,6.6,26.7,68.3,176.9,4.8,13.2,20.932,77.7523,343,0.42,0,39.91,0,-1.0,-1.8369701987210297e-16,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
MH-VID-02,Amravati,Maharashtra,2023,Pigeonpea (Tur),high,clean,60.86,58.03,141.17,26.1,54.2,1113.0,7.1,27.8,88.8,109.7,5.5,14.7,20.932,77.7523,343,0.42,0,43.230000000000004,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
MH-VID-02,Amravati,Maharashtra,2023,Safflower,high,clean,25.35,41.25,121.94,18.2,58.0,1599.0,7.8,20.3,48.6,7.6,9.5,10.4,20.932,77.7523,343,0.42,0,57.24,0,-2.4492935982947064e-16,1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18
MH-VID-02,Amravati,Maharashtra,2023,Rabi Jowar,high,clean,95.33,34.37,112.49,15.9,47.1,1981.0,7.5,19.2,44.2,17.6,9.3,6.5,20.932,77.7523,343,0.42,0,45.34,0,-2.4492935982947064e-16,1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16
MH-VID-02,Amravati,Maharashtra,2023,Chickpea (Gram),high,clean,25.58,39.22,74.28,15.1,52.0,1726.0,7.6,17.4,58.5,11.4,7.4,7.8,20.932,77.7523,343,0.42,0,50.86,0,-0.5000000000000004,0.8660254037844384,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
MH-VID-02,Amravati,Maharashtra,2023,Linseed,medium,clean,84.68,46.15,73.84,15.8,46.7,2088.0,6.4,17.4,51.3,0.3,7.5,9.5,20.932,77.7523,343,0.42,0,46.67,0,0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11
MH-VID-02,Amravati,Maharashtra,2023,Safflower,high,clean,54.33,50.5,125.06,18.9,49.0,1847.0,7.8,20.7,56.8,12.6,9.1,9.4,20.932,77.7523,343,0.42,0,47.74,0,0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18
MH-VID-02,Amravati,Maharashtra,2023,Rabi Jowar,high,clean,77.92,49.38,89.05,22.0,48.9,1848.0,7.4,24.4,42.4,11.8,8.8,10.1,20.932,77.7523,343,0.42,0,47.72,0,0.49999999999999994,0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16
MH-VID-02,Amravati,Maharashtra,2023,Chickpea (Gram),high,clean,21.89,57.67,85.63,22.2,62.4,2033.0,6.6,23.9,43.0,26.6,7.5,9.6,20.932,77.7523,343,0.42,0,59.739999999999995,0,0.49999999999999994,0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
MH-VID-02,Amravati,Maharashtra,2023,Wheat,high,clean,117.62,69.05,122.18,17.6,42.5,1729.0,7.7,19.7,51.3,10.3,10.0,9.7,20.932,77.7523,343,0.42,0,41.47,0,-0.5000000000000004,0.8660254037844384,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25
MH-VID-02,Amravati,Maharashtra,2023,Brinjal,medium,clean,107.68,67.04,129.82,27.8,46.6,1337.0,6.6,29.3,39.9,4.2,10.7,13.0,20.932,77.7523,343,0.42,0,46.18,0,1.0,6.123233995736766e-17,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2023,Brinjal,medium,clean,97.97,85.08,145.94,32.4,46.0,1744.0,6.7,34.8,33.0,12.7,8.6,8.6,20.932,77.7523,343,0.42,0,44.73,0,1.0,6.123233995736766e-17,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2023,Brinjal,medium,clean,131.11,84.0,146.06,38.0,48.2,1758.0,7.1,37.5,24.9,15.9,8.6,11.2,20.932,77.7523,343,0.42,0,46.61,0,0.8660254037844387,-0.4999999999999998,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2023,Brinjal,medium,clean,77.51,58.66,104.06,32.7,52.7,1340.0,6.7,35.7,26.1,4.4,8.0,8.0,20.932,77.7523,343,0.42,0,52.260000000000005,0,0.49999999999999994,-0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2024,Jowar (Kharif),uncertain,anomaly:marginal_ph,102.49,32.03,92.12,23.9,55.9,910.0,6.3,27.4,80.2,103.0,5.1,14.7,20.932,77.7523,343,0.42,0,45.599999999999994,0,1.2246467991473532e-16,-1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
MH-VID-02,Amravati,Maharashtra,2024,Pigeonpea (Tur),high,clean,58.92,63.19,148.37,26.3,52.9,801.0,6.9,28.0,81.8,306.0,5.7,16.3,20.932,77.7523,343,0.42,0,22.299999999999997,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
MH-VID-02,Amravati,Maharashtra,2024,Soybean,high,clean,74.49,46.86,77.76,31.6,54.6,900.0,7.4,31.9,67.5,341.3,4.9,16.4,20.932,77.7523,343,0.42,0,20.47,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2024,Soybean,high,clean,80.22,47.97,85.64,27.6,51.9,1002.0,6.8,30.9,80.5,203.0,6.8,9.8,20.932,77.7523,343,0.42,0,31.599999999999998,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2024,Jowar (Kharif),high,clean,79.76,32.63,87.59,28.9,61.7,1315.0,7.3,31.0,75.6,236.8,6.7,8.1,20.932,77.7523,343,0.42,0,38.019999999999996,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
MH-VID-02,Amravati,Maharashtra,2024,Soybean,high,clean,118.93,57.45,106.38,28.2,49.9,1255.0,6.4,31.1,85.9,174.6,5.9,10.5,20.932,77.7523,343,0.42,0,32.44,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2024,Cotton,high,clean,131.71,62.44,161.3,24.4,58.9,752.0,7.2,27.3,79.0,306.4,6.3,8.2,20.932,77.7523,343,0.42,0,28.259999999999998,0,-1.0,-1.8369701987210297e-16,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
MH-VID-02,Amravati,Maharashtra,2024,Maize,uncertain,clean,139.87,62.18,157.53,29.2,51.5,1062.0,6.8,31.3,79.1,246.2,5.3,14.4,20.932,77.7523,343,0.42,0,26.88,0,-0.8660254037844385,-0.5000000000000004,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
MH-VID-02,Amravati,Maharashtra,2024,Pigeonpea (Tur),high,clean,60.84,61.08,103.14,25.4,59.5,963.0,7.7,27.7,72.0,126.6,6.8,12.0,20.932,77.7523,343,0.42,0,46.84,0,1.2246467991473532e-16,-1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
MH-VID-02,Amravati,Maharashtra,2024,Jowar (Kharif),high,clean,93.47,42.72,124.48,25.0,51.3,1207.0,7.7,26.1,87.5,135.0,5.9,17.2,20.932,77.7523,343,0.42,0,37.8,0,1.2246467991473532e-16,-1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
MH-VID-02,Amravati,Maharashtra,2024,Pigeonpea (Tur),high,clean,53.84,61.88,104.65,26.4,60.3,1200.0,7.4,27.1,75.1,322.9,6.2,13.2,20.932,77.7523,343,0.42,0,28.009999999999998,0,1.2246467991473532e-16,-1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
MH-VID-02,Amravati,Maharashtra,2024,Cotton,high,clean,166.4,73.27,169.57,25.0,51.1,1289.0,7.3,28.3,67.9,144.9,5.7,17.5,20.932,77.7523,343,0.42,0,36.61,0,-1.0,-1.8369701987210297e-16,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
MH-VID-02,Amravati,Maharashtra,2024,Rabi Jowar,high,clean,105.05,42.76,93.68,23.9,47.5,1554.0,7.8,25.3,45.8,29.1,7.3,10.6,20.932,77.7523,343,0.42,0,44.59,0,0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16
MH-VID-02,Amravati,Maharashtra,2024,Chickpea (Gram),high,clean,46.93,58.55,105.65,20.1,47.6,2073.0,6.5,21.5,36.2,16.8,7.6,7.3,20.932,77.7523,343,0.42,0,45.92,0,0.49999999999999994,0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
MH-VID-02,Amravati,Maharashtra,2024,Rabi Jowar,high,clean,107.65,49.05,108.78,24.7,56.3,1594.0,6.9,25.1,40.7,26.2,8.6,8.4,20.932,77.7523,343,0.42,0,53.68,0,0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16
MH-VID-02,Amravati,Maharashtra,2024,Safflower,high,clean,58.98,45.54,92.03,19.4,55.0,1853.0,7.7,19.1,51.7,22.7,7.5,5.5,20.932,77.7523,343,0.42,0,52.73,0,-2.4492935982947064e-16,1.0,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18
MH-VID-02,Amravati,Maharashtra,2024,Chickpea (Gram),high,clean,35.23,39.35,85.04,14.9,54.1,1500.0,7.4,18.4,43.8,20.9,8.9,10.6,20.932,77.7523,343,0.42,0,52.010000000000005,0,0.49999999999999994,0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
MH-VID-02,Amravati,Maharashtra,2024,Chickpea (Gram),high,clean,47.82,46.84,111.11,14.2,54.2,1791.0,6.9,16.1,38.0,8.5,9.5,9.9,20.932,77.7523,343,0.42,0,53.35,0,-0.5000000000000004,0.8660254037844384,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
MH-VID-02,Amravati,Maharashtra,2024,Wheat,high,clean,98.19,95.04,123.95,14.9,54.4,1857.0,6.8,15.7,50.3,3.3,9.1,7.4,20.932,77.7523,343,0.42,0,54.07,0,0.49999999999999994,0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25
MH-VID-02,Amravati,Maharashtra,2024,Rabi Jowar,high,clean,79.36,45.03,89.59,15.2,57.4,1198.0,7.2,16.3,53.4,8.7,9.7,10.2,20.932,77.7523,343,0.42,0,56.53,0,-0.5000000000000004,0.8660254037844384,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16
MH-VID-02,Amravati,Maharashtra,2024,Brinjal,medium,clean,145.14,79.98,152.82,34.5,47.5,1508.0,7.1,37.6,38.9,7.2,10.2,12.6,20.932,77.7523,343,0.42,0,46.78,0,0.8660254037844387,-0.4999999999999998,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2024,Brinjal,uncertain,anomaly:marginal_ph,115.63,72.84,113.85,35.4,48.8,1254.0,8.1,39.5,25.2,5.9,11.0,8.4,20.932,77.7523,343,0.42,0,48.209999999999994,0,0.8660254037844387,-0.4999999999999998,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2024,Brinjal,medium,clean,119.26,85.11,121.84,25.8,45.3,1491.0,7.2,28.4,20.5,18.3,8.6,9.2,20.932,77.7523,343,0.42,0,43.47,0,1.0,6.123233995736766e-17,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2024,Brinjal,medium,clean,105.71,64.95,134.61,37.7,43.1,1327.0,6.9,39.9,40.9,12.9,9.2,8.3,20.932,77.7523,343,0.42,0,41.81,0,0.49999999999999994,-0.8660254037844387,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
MH-VID-02,Amravati,Maharashtra,2025,Pigeonpea (Tur),high,clean,59.42,56.83,112.59,26.1,60.1,1134.0,7.2,28.4,66.9,115.6,4.5,14.1,20.932,77.7523,343,0.42,0,48.54,0,-1.0,-1.8369701987210297e-16,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15
MH-VID-02,Amravati,Maharashtra,2025,Jowar (Kharif),high,clean,93.23,42.83,85.38,23.4,64.0,982.0,6.8,26.2,76.1,179.5,4.7,14.1,20.932,77.7523,343,0.42,0,46.05,0,-0.8660254037844385,-0.5000000000000004,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9
MH-VID-02,Amravati,Maharashtra,2025,Soybean,high,clean,93.92,42.6,81.91,22.1,54.1,1041.0,6.5,26.1,89.4,252.3,4.6,8.7,20.932,77.7523,343,0.42,0,28.869999999999997,0,-1.0,-1.8369701987210297e-16,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2025,Soybean,high,clean,91.9,41.66,71.05,29.5,58.4,843.0,6.5,31.8,88.5,263.2,6.3,15.3,20.932,77.7523,343,0.42,0,32.08,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2025,Soybean,high,clean,108.76,43.4,93.12,27.0,51.3,894.0,6.2,29.9,76.0,210.1,6.9,14.4,20.932,77.7523,343,0.42,0,30.289999999999996,0,-0.8660254037844385,-0.5000000000000004,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2025,Soybean,high,clean,64.31,41.95,67.38,28.4,54.2,1002.0,6.6,31.1,79.7,159.2,5.7,13.2,20.932,77.7523,343,0.42,0,38.28,0,-0.8660254037844386,0.5000000000000001,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
MH-VID-02,Amravati,Maharashtra,2025,Maize,uncertain,clean,131.77,64.2,157.94,26.7,55.7,953.0,6.8,28.7,83.4,182.6,4.6,10.3,20.932,77.7523,343,0.42,0,37.44,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
MH-VID-02,Amravati,Maharashtra,2025,Cotton,high,clean,155.34,79.75,157.11,22.9,56.4,1152.0,8.0,28.1,69.8,139.5,5.8,8.1,20.932,77.7523,343,0.42,0,42.449999999999996,0,-0.4999999999999997,-0.8660254037844388,6,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
